City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
346,Thinadhoo,MV,0.5333,72.9333,82.99,74,100,7.61,overcast clouds
347,Altamira,BR,-3.2033,-52.2064,84.47,70,95,2.39,overcast clouds
348,Anadyr,RU,64.75,177.4833,48.7,93,75,17.9,broken clouds
349,Damietta,EG,31.4165,31.8133,80.49,68,0,14.74,clear sky
350,Wanning,CN,18.8003,110.3967,80.06,92,100,8.21,overcast clouds
351,Padang,ID,-0.9492,100.3543,76.3,87,100,3.76,overcast clouds
352,Koulikoro,ML,14.0,-7.75,81.25,64,100,15.99,light rain
353,Ballina,AU,-28.8667,153.5667,53.02,85,83,11.92,light rain
354,Poum,NC,-20.2333,164.0167,77.49,83,0,12.91,clear sky
355,Hare Bay,CA,48.8499,-54.0148,65.8,51,71,13.67,broken clouds
356,Aswan,EG,24.0934,32.907,96.1,21,0,0.0,clear sky
357,Talcahuano,CL,-36.7167,-73.1167,55.08,58,40,4.61,scattered clouds
358,Karakol,KG,42.4907,78.3936,57.67,49,0,3.89,clear sky
359,Cururupu,BR,-1.8283,-44.8683,82.85,68,90,4.03,overcast clouds
360,Port Macquarie,AU,-31.4333,152.9167,53.49,94,75,8.05,broken clouds
361,Borogontsy,RU,62.6683,131.1683,65.35,99,100,3.85,overcast clouds
362,Itoman,JP,26.1247,127.6694,84.97,91,40,5.75,scattered clouds
363,Mattru,SL,7.6244,-11.8332,73.47,96,69,3.6,broken clouds
364,Jinchang,CN,38.4953,102.1739,66.51,71,100,7.65,overcast clouds
365,Latung,PH,5.5,120.8833,82.26,77,100,6.8,overcast clouds
366,Sur,OM,22.5667,59.5289,84.06,78,100,17.83,overcast clouds
367,Pochutla,MX,15.7432,-96.4661,91.81,59,100,6.15,overcast clouds
368,Vila,PT,42.0304,-8.1588,76.69,57,4,3.67,clear sky
369,Talavera,PH,15.6167,120.9333,77.04,90,71,2.93,broken clouds
370,Carutapera,BR,-1.195,-46.02,79.05,88,43,8.79,scattered clouds
371,Souillac,MU,-20.5167,57.5167,70.18,68,40,17.27,scattered clouds
372,San Cristobal,VE,7.7669,-72.225,78.98,46,96,7.2,overcast clouds
373,Naryan-Mar,RU,67.6713,53.087,52.32,82,100,8.41,overcast clouds
374,Clearwater,US,27.9659,-82.8001,93.15,66,40,16.11,scattered clouds
375,Diamantino,BR,-14.4086,-56.4461,94.1,21,5,7.14,clear sky
376,Flinders,AU,-34.5833,150.8552,53.19,88,74,3.0,broken clouds
377,Sarkand,KZ,45.41,79.9186,66.79,36,3,9.37,clear sky
378,Key West,US,24.5557,-81.7826,93.2,59,20,12.66,few clouds
379,La Joya,MX,18.6667,-99.4667,87.17,51,10,3.33,clear sky
380,Pimentel,PE,-6.8367,-79.9342,68.29,68,100,6.91,overcast clouds
381,Half Moon Bay,US,37.4636,-122.4286,89.06,67,0,6.91,clear sky
382,Samarai,PG,-10.6167,150.6667,80.91,73,34,11.14,scattered clouds
383,Santa Marta,CO,11.2408,-74.199,91.45,66,75,11.5,broken clouds
384,Mehamn,NO,71.0357,27.8492,55.35,82,0,4.61,clear sky
385,Bilma,NE,18.6853,12.9164,98.46,14,90,4.32,overcast clouds
386,Pochinki,RU,54.6988,44.8668,62.4,90,79,6.29,broken clouds
387,Cockburn Town,TC,21.4612,-71.1419,81.93,79,99,16.84,overcast clouds
388,Krasnoshchekovo,RU,51.6708,82.7289,61.39,83,2,5.66,clear sky
389,Pyapon,MM,16.2833,95.6833,75.87,96,100,6.4,overcast clouds
390,Verkhnevilyuysk,RU,63.4453,120.3167,54.81,96,96,3.85,overcast clouds
391,Zhaotong,CN,27.3167,103.7167,62.87,91,0,4.83,clear sky
392,Demba,CD,-5.51,22.2667,73.13,29,0,1.72,clear sky
393,Fushan,CN,37.4958,121.2581,75.92,86,54,1.48,broken clouds
394,Booue,GA,-0.0921,11.9385,76.24,71,34,3.56,scattered clouds
395,Dunedin,NZ,-45.8742,170.5036,39.79,73,80,1.99,broken clouds
396,Kwinana,AU,-32.25,115.7667,48.34,74,81,4.7,broken clouds
397,Auki,SB,-8.7676,160.7034,76.19,86,90,3.18,overcast clouds
398,Bousso,TD,10.4795,16.7117,80.11,67,100,5.77,overcast clouds
399,Nemuro,JP,43.3236,145.575,58.57,100,100,8.63,overcast clouds
400,Ekibastuz,KZ,51.6667,75.3667,66.07,72,84,3.27,broken clouds
401,Mount Gambier,AU,-37.8333,140.7667,48.06,61,100,13.96,overcast clouds
402,Maniitsoq,GL,65.4167,-52.9,41.56,86,89,14.99,overcast clouds
403,Walvis Bay,NA,-22.9575,14.5053,57.09,73,0,17.74,clear sky
404,Maragogi,BR,-9.0122,-35.2225,77.34,78,3,10.31,clear sky
405,Jaciara,BR,-15.9653,-54.9683,92.91,19,24,7.47,few clouds
406,Chapais,CA,49.7834,-74.8492,78.58,23,100,12.24,overcast clouds
407,Tessalit,ML,20.1986,1.0114,100.69,8,7,6.26,clear sky
408,Alyangula,AU,-13.8483,136.4192,66.54,71,11,11.79,few clouds
409,Buala,SB,-8.145,159.5921,78.64,81,100,3.74,overcast clouds
410,Teguldet,RU,57.3064,88.1667,64.44,62,9,6.33,clear sky
411,Kaitong,CN,44.8135,123.15,72.72,77,100,7.72,overcast clouds
412,Palana,RU,59.1167,159.9667,57.79,68,77,2.95,broken clouds
413,Teguise,ES,29.0605,-13.564,79.02,54,0,27.63,clear sky
414,Macau,MO,22.2006,113.5461,85.86,89,20,6.91,few clouds
415,Tshikapa,CD,-6.4167,20.8,77.23,26,1,2.39,clear sky
416,Yatou,CN,37.15,122.3833,72.75,92,74,4.45,broken clouds
417,Wewak,PG,-3.5534,143.6268,78.35,85,96,3.58,overcast clouds
418,Salta,AR,-24.7859,-65.4117,88.39,17,40,18.41,scattered clouds
419,Diez,DE,50.3667,8.0167,65.68,77,100,3.13,overcast clouds
420,Akyab,MM,20.15,92.9,79.86,88,84,10.49,light rain
421,Mitla,MX,16.9167,-96.4,80.83,54,85,5.77,overcast clouds
422,Saint-Louis,SN,16.3333,-15.0,90.91,41,17,16.75,few clouds
423,Slubice,PL,52.3509,14.5607,64.29,63,61,5.3,broken clouds
424,Hovd,MN,48.0056,91.6419,58.21,53,8,5.19,light rain
425,Brooks,CA,50.5834,-111.8851,75.18,43,100,9.22,overcast clouds
426,Manaure,CO,11.7751,-72.4445,90.72,51,100,18.03,overcast clouds
427,Estepa,ES,37.2926,-4.879,79.7,31,0,11.32,clear sky
428,Kahna Nau,PK,31.3692,74.3653,84.24,79,40,5.75,smoke
429,Mayya,RU,61.7333,130.2811,61.92,99,100,5.7,light rain
430,Tura,IN,25.5198,90.2201,75.02,95,78,5.08,broken clouds
431,Mount Isa,AU,-20.7333,139.5,44.37,65,0,6.91,clear sky
432,Bereznik,RU,62.8551,42.7072,62.74,86,69,5.73,light rain
433,Ancud,CL,-41.8697,-73.8203,46.22,88,95,8.66,light rain
434,San Carlos Del Zulia,VE,9.0,-71.9135,94.24,47,61,10.18,broken clouds
435,Manono,CD,-7.3,27.4167,75.87,32,5,5.3,clear sky
436,Vestmannaeyjar,IS,63.4427,-20.2734,51.26,94,100,10.76,overcast clouds
437,Mogadishu,SO,2.0371,45.3438,75.69,83,43,20.02,light rain
438,Binga,ZW,-17.6203,27.3414,62.98,54,0,1.57,clear sky
439,Mantes-La-Ville,FR,48.9737,1.7025,77.86,51,92,8.63,overcast clouds
440,Leningradskiy,RU,69.3833,178.4167,37.62,87,100,13.6,overcast clouds
441,San Quintin,MX,30.4833,-115.95,74.97,65,6,15.52,clear sky
442,Vuktyl,RU,63.8567,57.3094,63.19,57,93,3.49,overcast clouds
443,Sirvintos,LT,55.05,24.95,58.24,83,14,2.15,few clouds
444,Lasa,IT,46.6166,10.7002,68.88,70,5,5.97,clear sky
445,Kichera,RU,55.9375,110.0997,51.71,87,82,1.66,broken clouds
446,Apricena,IT,41.7839,15.4437,73.22,59,0,5.19,clear sky
447,Sorland,NO,67.667,12.6934,55.26,84,13,7.49,few clouds
448,Nyurba,RU,63.2842,118.3319,54.75,95,27,0.96,scattered clouds
449,Porto Santo,PT,33.072,-16.3415,70.18,78,75,20.71,broken clouds
450,Santos Dumont,BR,-21.4567,-43.5525,73.11,52,11,4.47,few clouds
451,Nuuk,GL,64.1835,-51.7216,47.01,71,75,6.91,broken clouds
452,Khor,RU,47.8861,134.9464,65.39,91,100,5.26,overcast clouds
453,Korcula,HR,42.9622,17.1369,77.07,55,0,11.18,clear sky
454,Acarau,BR,-2.8856,-40.12,81.19,72,54,12.95,broken clouds
455,Vostok,RU,46.4856,135.8833,60.85,94,98,2.8,overcast clouds
456,Lisala,CD,2.15,21.5167,74.71,76,72,1.48,broken clouds
457,Inirida,CO,3.8653,-67.9239,77.5,96,95,2.39,overcast clouds
458,Nkoteng,CM,4.5167,12.0333,68.88,97,89,5.44,light rain
459,Hobyo,SO,5.3505,48.5268,76.75,78,100,23.87,overcast clouds
460,Kamaishi,JP,39.2667,141.8833,71.22,95,44,1.92,scattered clouds
461,Bridlington,GB,54.0831,-0.1919,67.93,87,98,8.08,overcast clouds
462,Nelson Bay,AU,-32.7167,152.15,53.01,98,98,10.0,overcast clouds
463,Rocha,UY,-34.4833,-54.3333,72.86,73,93,6.85,overcast clouds
464,Grindavik,IS,63.8424,-22.4338,52.27,93,100,13.8,overcast clouds
465,Sereflikochisar,TR,38.9393,33.5386,70.66,56,39,11.79,scattered clouds
466,Ca Mau,VN,9.1769,105.15,75.22,91,100,13.18,overcast clouds
467,Tari,NG,12.4086,4.4914,85.06,55,74,3.58,light rain
468,Sioux Lookout,CA,50.1001,-91.917,73.47,88,100,4.61,overcast clouds
469,Nador,MA,35.174,-2.9287,77.25,78,40,8.05,scattered clouds
470,Staryy Nadym,RU,65.6118,72.6842,54.14,79,9,8.99,clear sky
471,Canon City,US,38.441,-105.2424,103.39,13,0,14.97,clear sky
472,Lesnoy,RU,57.6198,63.0784,69.46,79,100,0.98,overcast clouds
473,Rawson,AR,-43.3002,-65.1023,40.3,95,100,31.29,light rain
474,Kita,ML,13.0349,-9.4895,83.71,61,88,2.08,overcast clouds
475,Steamboat Springs,US,40.485,-106.8317,90.34,24,0,6.91,clear sky
476,Kyshtovka,RU,56.555,76.6271,65.16,92,26,7.4,scattered clouds
477,Coquimbo,CL,-29.9533,-71.3436,60.53,72,75,9.22,broken clouds
478,Christchurch,NZ,-43.5333,172.6333,35.33,100,100,1.14,overcast clouds
479,Kukshi,IN,22.2,74.75,78.35,88,100,7.11,light rain
480,Sola,VU,-13.8833,167.55,81.37,73,12,13.96,few clouds
481,Torbay,CA,47.6666,-52.7314,67.87,55,40,29.93,scattered clouds
482,Shiyan,CN,32.6475,110.7781,78.44,95,100,3.78,overcast clouds
483,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.23,80,4,11.23,clear sky
484,Grand-Santi,GF,4.25,-54.3833,76.8,94,100,3.51,overcast clouds
485,Coruripe,BR,-10.1256,-36.1756,74.12,85,21,12.59,few clouds
486,Tommot,RU,58.9564,126.2925,60.4,99,100,2.1,light rain
487,Vaitape,PF,-16.5167,-151.75,78.58,72,96,19.08,light rain
488,Batesville,US,35.7698,-91.641,90.01,48,20,10.36,few clouds
489,Taiobeiras,BR,-15.8078,-42.2331,71.31,48,40,11.32,scattered clouds
490,Deltona,US,28.9005,-81.2637,96.3,65,0,10.36,clear sky
491,Nibbar,TN,36.2941,8.7666,79.48,54,20,8.05,few clouds
492,Kologriv,RU,58.8275,44.3178,66.11,86,57,5.23,broken clouds
493,Masvingo,ZW,-20.0637,30.8277,58.03,48,14,4.94,few clouds
494,Veraval,IN,20.9,70.3667,81.93,83,99,20.51,moderate rain
495,Sistranda,NO,63.7256,8.834,51.76,70,100,1.28,overcast clouds
496,Zatoka,UA,46.0725,30.4654,74.68,51,74,13.29,broken clouds
497,Dandong,CN,40.1292,124.3947,67.26,96,61,4.09,broken clouds
498,Tautira,PF,-17.7333,-149.15,77.72,76,81,19.1,light rain
499,Prieska,ZA,-29.6641,22.7474,49.77,74,23,13.53,few clouds
500,Itarema,BR,-2.9248,-39.9167,80.42,74,21,12.88,few clouds
501,Quatre Cocos,MU,-20.2078,57.7625,70.09,58,93,21.45,overcast clouds
502,Eyemouth,GB,55.8713,-2.0901,72.82,86,8,8.61,clear sky
503,Olinda,BR,-8.0089,-34.8553,80.33,65,40,16.11,scattered clouds
504,Keti Bandar,PK,24.1447,67.4497,82.63,85,100,17.16,overcast clouds
505,Sao Filipe,CV,14.8961,-24.4956,73.98,84,28,6.76,scattered clouds
506,Sitka,US,57.0531,-135.33,58.89,67,100,10.36,overcast clouds
507,Katherine,AU,-14.4667,132.2667,50.32,71,29,6.91,scattered clouds
508,Nkhata Bay,MW,-11.6066,34.2907,66.36,71,0,3.89,clear sky
509,Bukachacha,RU,52.9833,116.9167,54.36,95,100,2.28,overcast clouds
510,Mezen,RU,65.8522,44.24,63.9,67,83,8.93,broken clouds
511,Aripuana,BR,-9.1667,-60.6333,90.81,39,65,3.91,broken clouds
512,Lodja,CD,-3.4833,23.4333,75.43,33,23,0.47,few clouds
513,Amapa,BR,1.0,-52.0,80.42,85,15,2.82,few clouds
514,Ranong,TH,9.9658,98.6348,77.41,91,100,20.58,overcast clouds
515,Boshnyakovo,RU,49.6333,142.1667,61.81,92,100,1.72,moderate rain
516,Victor Harbor,AU,-35.5667,138.6167,51.67,64,92,16.33,light rain
517,Kankan,GN,10.3854,-9.3057,75.25,85,100,6.13,light rain
518,Farmington,US,36.7281,-108.2187,97.16,19,0,8.05,clear sky
519,Budhlada,IN,29.9333,75.5667,84.88,73,32,0.78,scattered clouds
520,Naqadeh,IR,36.9553,45.388,75.07,31,0,0.49,clear sky
521,Shawnee,US,39.05,-95.7669,93.29,56,0,12.66,clear sky
522,Egvekinot,RU,66.3167,-179.1667,42.53,91,100,5.28,overcast clouds
523,Urla,TR,38.3229,26.764,77.4,57,0,12.95,clear sky
524,Pandan Niog,PH,6.2282,120.5631,82.81,70,92,8.57,overcast clouds
525,Pouembout,NC,-21.1333,164.9,73.15,90,9,5.14,light rain
526,Misratah,LY,32.3754,15.0925,79.79,58,0,6.17,clear sky
527,Touros,BR,-5.1989,-35.4608,77.47,81,11,17.16,few clouds
528,Fowa,NG,8.9167,6.4,77.07,78,75,1.63,light rain
529,Luau,AO,-10.7073,22.2247,62.69,34,0,4.05,clear sky
530,Verkhoyansk,RU,67.5447,133.385,59.0,73,100,3.96,overcast clouds
531,Saint-Denis,FR,48.9167,2.3333,77.49,49,0,13.8,clear sky
532,Birjand,IR,32.8663,59.2211,79.27,13,0,13.8,clear sky
533,Salalah,OM,17.0151,54.0924,77.09,100,100,5.75,light intensity drizzle
534,Vagur,FO,61.4732,-6.8119,51.93,95,54,23.89,broken clouds
535,Nizwa,OM,22.9333,57.5333,79.75,87,100,6.89,moderate rain
536,Camana,PE,-16.6228,-72.7111,64.31,77,95,7.56,overcast clouds
537,Westport,US,41.1415,-73.3579,84.88,43,0,12.66,clear sky
538,Jacareacanga,BR,-6.2222,-57.7528,94.41,34,70,4.59,broken clouds
539,Alta Floresta,BR,-9.8756,-56.0861,96.62,30,20,4.61,few clouds
540,Aksu,CN,41.1231,80.2644,72.9,39,74,2.3,broken clouds
541,Krasnyy Chikoy,RU,50.3643,108.7512,51.93,80,100,2.55,light rain
542,Bamiantong,CN,44.9333,130.5333,64.35,91,100,3.22,light rain
543,Malanje,AO,-9.5402,16.341,68.09,34,18,3.47,few clouds
544,Bima,ID,-8.4667,118.7167,75.18,92,46,4.18,scattered clouds
545,Slave Lake,CA,55.2834,-114.769,66.18,55,100,23.02,overcast clouds
546,Ivangorod,RU,59.3716,28.2162,57.67,93,96,3.09,overcast clouds
547,Carbondale,US,37.7273,-89.2168,87.06,44,0,8.05,clear sky
548,Kango,GA,0.1943,10.0951,71.74,79,36,5.3,scattered clouds
549,Baglung,NP,28.2719,83.5898,70.97,91,96,2.8,overcast clouds
550,La Ronge,CA,55.1001,-105.2842,79.05,29,40,6.91,scattered clouds
551,Zyryanka,RU,65.75,150.85,67.26,52,41,6.24,scattered clouds
552,The Valley,AI,18.217,-63.0578,87.94,70,20,16.11,few clouds
553,Beidao,CN,34.5686,105.8933,75.25,76,100,8.61,overcast clouds
554,Port Keats,AU,-14.25,129.55,59.07,45,67,8.5,broken clouds
555,Nouadhibou,MR,20.931,-17.0347,71.58,94,75,10.36,broken clouds
556,Pisco,PE,-13.7,-76.2167,66.25,68,0,11.5,clear sky
557,Sangar,RU,63.9242,127.4739,58.86,74,100,2.86,overcast clouds
558,Barcelos,PT,41.5388,-8.6151,76.91,75,5,4.43,clear sky
559,Severo-Yeniseyskiy,RU,60.3725,93.0408,46.72,95,1,3.27,clear sky
560,Kodinsk,RU,58.6881,99.1844,59.65,99,100,3.38,moderate rain
561,Villarrica,PY,-25.75,-56.4333,84.4,43,81,10.83,light rain
562,Riberalta,BO,-10.9833,-66.1,93.4,49,40,13.8,scattered clouds
563,Heilbron,ZA,-27.2812,27.9709,50.31,53,53,10.09,broken clouds
564,Zverinogolovskoye,RU,54.4586,64.8542,70.3,67,94,6.51,overcast clouds
565,Khandyga,RU,62.6667,135.6,67.19,95,100,4.41,light rain
566,Nyagan,RU,62.1406,65.3936,62.04,67,33,4.29,scattered clouds
567,Guiberoua,CI,6.2392,-6.1727,70.7,96,100,2.91,overcast clouds
568,Buraydah,SA,26.326,43.975,95.45,7,97,11.27,overcast clouds
569,Tarata,BO,-17.6167,-66.0167,74.62,34,81,13.31,broken clouds
570,Sarahan,IN,31.5167,77.8,63.64,92,100,0.65,overcast clouds
571,Boundiali,CI,9.5217,-6.4869,73.24,90,100,4.85,overcast clouds
572,Shu,KZ,43.5983,73.7614,70.86,36,78,4.16,broken clouds
573,Sale,MA,34.0389,-6.8166,84.63,61,0,4.61,clear sky
574,Mountain Home,US,43.133,-115.6912,83.68,23,0,19.57,clear sky
575,Bisceglie,IT,41.242,16.5044,77.79,59,0,11.48,clear sky
576,Ostrovnoy,RU,68.0531,39.5131,53.8,76,23,13.67,few clouds
577,Alekseyevka,RU,50.6309,38.6903,75.58,42,100,13.44,overcast clouds
578,Nurota,UZ,40.5614,65.6886,74.79,28,0,2.98,clear sky
579,Athni,IN,16.7333,75.0667,70.65,90,100,14.25,light rain
580,Taoudenni,ML,22.6783,-3.9836,106.14,7,2,9.06,clear sky
581,San Matias,BO,-16.3667,-58.4,97.74,20,7,9.66,clear sky
582,Eston,CA,51.1501,-108.7514,71.92,49,100,11.92,overcast clouds
583,Yulara,AU,-25.2406,130.9889,43.77,48,0,6.38,clear sky
584,Woodstock,CA,43.1334,-80.7497,80.82,74,2,4.0,clear sky
585,Les Cayes,HT,18.2,-73.75,86.85,60,100,11.63,overcast clouds
586,Kincardine,GB,56.0667,-3.7167,71.87,76,3,6.96,clear sky
587,Yarensk,RU,62.1675,49.0916,64.42,73,56,4.63,broken clouds
588,Cabra,ES,37.4725,-4.4421,82.9,29,0,9.48,clear sky
589,Ratnagiri,IN,16.9833,73.3,79.99,84,100,19.51,overcast clouds
590,Leshukonskoye,RU,64.8989,45.7622,63.59,62,100,5.3,overcast clouds
591,Ileza,RU,61.0533,43.9002,65.59,81,40,6.8,light rain
592,Rochegda,RU,62.8,43.25,62.42,85,88,5.57,light rain
593,Kassala,SD,15.451,36.4,83.93,58,96,8.14,overcast clouds
594,Tual,ID,-5.6667,132.75,79.92,80,89,19.89,overcast clouds
595,Laizhou,CN,37.1717,119.9214,75.27,90,22,1.77,few clouds
596,Sheksna,RU,59.21,38.5107,62.56,95,100,6.91,overcast clouds
597,Japura,ID,-0.3167,102.35,73.83,96,98,2.1,overcast clouds
598,Turukhansk,RU,65.8167,87.9833,44.87,71,81,6.22,broken clouds
599,Itaituba,BR,-4.2761,-55.9836,91.56,58,20,3.44,few clouds
600,Betioky,MG,-23.7167,44.3833,63.37,61,0,6.69,clear sky
601,Cherskiy,RU,68.75,161.3,51.93,56,100,8.03,overcast clouds
602,Maralal,KE,1.0968,36.698,58.84,69,99,7.56,overcast clouds
603,Saint-Francois,FR,46.4154,3.9054,76.44,44,0,3.44,clear sky
604,Helong,CN,42.5397,128.9972,62.94,97,100,2.89,overcast clouds
605,Troitsko-Pechorsk,RU,62.7084,56.1964,62.85,63,50,3.04,scattered clouds
606,Bikaner,IN,28.0167,73.3,83.84,72,92,7.61,overcast clouds
607,Semporna,MY,4.4818,118.6112,78.55,83,84,3.62,broken clouds
608,Benjamin Constant,BR,-4.3831,-70.0311,80.73,78,40,4.61,scattered clouds
609,Bulgan,MN,48.8125,103.5347,52.56,94,100,4.54,light rain
610,Caucaia,BR,-3.7361,-38.6531,84.15,75,20,12.66,few clouds
611,Boyabat,TR,41.4689,34.7667,67.73,88,89,3.4,overcast clouds
612,Kaeo,NZ,-35.1,173.7833,58.32,97,100,7.7,light rain
613,Liverpool,GB,53.4106,-2.9779,75.74,79,0,12.66,clear sky
614,Bandraboua,YT,-12.7044,45.1223,74.88,61,0,2.33,clear sky
615,Smirnykh,RU,49.75,142.8333,58.59,81,100,2.59,overcast clouds
616,Esperance,AU,-33.8667,121.9,54.81,76,80,8.72,broken clouds
617,Fereydunshahr,IR,32.941,50.121,67.6,22,50,6.24,scattered clouds
618,Basoko,CD,1.2391,23.616,79.0,63,100,2.68,overcast clouds
619,Great Falls,US,47.5002,-111.3008,75.65,32,75,19.57,broken clouds
620,Ulaanbaatar,MN,47.9077,106.8832,62.73,63,75,15.66,broken clouds
621,Port-Gentil,GA,-0.7193,8.7815,71.56,83,20,9.22,mist
622,San Ramon,US,37.7799,-121.978,92.25,41,0,6.91,clear sky
623,Bellavista,PE,-7.0561,-76.5911,89.1,45,17,2.04,few clouds
624,Bogale,MM,16.2833,95.4,75.72,97,100,5.35,overcast clouds
625,Melo,UY,-32.3667,-54.1833,72.05,76,59,13.47,broken clouds
626,Khandbari,NP,27.3747,87.2039,72.41,89,91,1.32,overcast clouds
627,Sandviken,SE,60.6167,16.7667,59.11,95,7,6.46,clear sky
628,Kutum,SD,14.2,24.6667,87.84,20,98,5.1,overcast clouds
629,Lahij,YE,13.1667,44.5833,85.42,62,100,5.84,overcast clouds
630,Lakselv,NO,70.0513,24.9718,57.02,77,40,11.5,scattered clouds
631,Pucallpa,PE,-8.3791,-74.5539,87.84,58,40,8.05,scattered clouds
632,Odweyne,SO,9.4092,45.064,70.68,51,88,20.67,overcast clouds
633,Iracoubo,GF,5.4802,-53.2011,80.4,81,27,8.08,scattered clouds
634,Atbasar,KZ,51.8,68.3333,66.04,75,74,12.24,broken clouds
635,Kaura Namoda,NG,12.5898,6.5779,84.24,62,99,11.07,overcast clouds
636,San Juan,AR,-31.5375,-68.5364,60.66,21,2,18.81,clear sky
637,Igarka,RU,67.4667,86.5833,45.9,68,100,7.76,overcast clouds
638,Lata,PT,40.1629,-8.3327,67.82,58,1,4.34,clear sky
639,Viedma,AR,-40.8135,-62.9967,49.5,69,49,19.33,scattered clouds
640,Ustka,PL,54.5805,16.8619,59.65,69,30,5.37,scattered clouds
641,Mbeya,TZ,-8.9,33.45,50.11,84,15,6.42,few clouds
642,Piacabucu,BR,-10.4056,-36.4344,74.55,83,4,13.06,clear sky
643,Rovaniemi,FI,66.5,25.7167,63.81,82,0,3.44,clear sky
644,Najran,SA,17.4924,44.1277,86.65,28,100,7.52,light rain
645,Blagoyevo,RU,63.3667,47.9167,63.12,68,11,4.9,few clouds
646,Shkotovo,RU,43.3319,132.3625,63.68,100,75,2.24,broken clouds
647,Awbari,LY,26.5921,12.7805,92.7,22,63,7.31,broken clouds
648,Psebay,RU,44.1234,40.8107,67.41,86,100,4.32,overcast clouds
649,Andahuaylas,PE,-13.6556,-73.3872,65.43,37,72,7.25,broken clouds
650,Casa Nova,BR,-9.4167,-41.1333,82.33,44,67,14.52,broken clouds
651,Road Town,VG,18.4167,-64.6167,84.29,89,20,11.5,few clouds
652,Esqueda,MX,30.7167,-109.5833,95.59,21,23,1.16,few clouds
653,Champoton,MX,19.35,-90.7167,89.15,55,100,11.63,overcast clouds
654,Kannad,IN,20.2667,75.1333,70.36,94,100,11.32,light rain
655,Mamallapuram,IN,12.6264,80.1722,85.05,55,100,15.46,overcast clouds
656,Kodinar,IN,20.7903,70.7031,81.25,83,100,18.84,light rain
657,Cairns,AU,-16.9167,145.7667,62.55,81,6,13.8,clear sky
658,Tateyama,JP,34.9833,139.8667,77.09,94,4,1.07,clear sky
659,Massakory,TD,12.996,15.7293,90.16,40,100,4.81,overcast clouds
660,Ilulissat,GL,69.2167,-51.1,42.82,87,75,3.44,fog
661,Zinder,NE,13.8072,8.9881,91.53,34,60,6.87,broken clouds
662,Ulaangom,MN,49.9811,92.0667,62.19,49,23,6.35,few clouds
663,Grand Gaube,MU,-20.0064,57.6608,70.38,67,99,11.01,overcast clouds
664,Gunjur,GM,13.2019,-16.7339,79.59,80,4,11.97,clear sky
665,Penzance,GB,50.1186,-5.5371,68.68,75,0,8.16,clear sky
666,Atar,MR,20.5169,-13.0499,103.68,10,0,8.66,clear sky
667,Ilhabela,BR,-23.7781,-45.3581,71.4,76,62,3.76,broken clouds
668,Waingapu,ID,-9.6567,120.2641,74.82,86,78,10.6,broken clouds
669,Pauini,BR,-7.7136,-66.9764,80.22,77,100,4.34,overcast clouds
670,Usta Muhammad,PK,28.1794,68.0445,91.2,59,41,5.26,scattered clouds
